"SiteName","ReportedTime-UTC","VOC","O3","SO2","NO2","ReceivedTime"
"H-VOC","2025-01-13T22:03:32.240Z","1.796","0.0604","0.2944","0.0004","1/13/2025, 16:03:32"
"H-VOC","2025-01-13T22:02:50.209Z","1.812","0.0596","0.2908","0.0004","1/13/2025, 16:02:50"
"G-VOC","2025-01-13T22:02:27.994Z","1.852","0.056","0.2356","0","1/13/2025, 16:02:28"
"H-VOC","2025-01-13T22:02:08.245Z","1.824","0.0588","0.2932","0","1/13/2025, 16:02:08"
"G-VOC","2025-01-13T22:01:59.963Z","1.832","0.056","0.2316","0","1/13/2025, 16:02:00"
"G-VOC","2025-01-13T22:01:31.958Z","1.88","0.056","0.2336","0","1/13/2025, 16:01:32"
"H-VOC","2025-01-13T22:01:26.196Z","1.8","0.06","0.2916","0","1/13/2025, 16:01:26"
"G-VOC","2025-01-13T22:01:04.002Z","1.876","0.056","0.2404","0","1/13/2025, 16:01:04"
"G-VOC","2025-01-13T22:00:35.952Z","1.884","0.0556","0.2348","0","1/13/2025, 16:00:36"
"G-VOC","2025-01-13T22:00:07.946Z","1.892","0.0556","0.2348","0","1/13/2025, 16:00:08"
"G-VOC","2025-01-13T21:59:39.943Z","1.876","0.0556","0.2388","0","1/13/2025, 15:59:40"
"G-VOC","2025-01-13T21:59:11.927Z","1.896","0.0564","0.2352","0","1/13/2025, 15:59:12"
"G-VOC","2025-01-13T21:58:43.917Z","1.9","0.0556","0.2384","0","1/13/2025, 15:58:44"
"G-VOC","2025-01-13T21:58:15.907Z","1.908","0.0552","0.2396","0","1/13/2025, 15:58:16"
"G-VOC","2025-01-13T21:57:47.903Z","1.916","0.0544","0.2392","0","1/13/2025, 15:57:48"
"G-VOC","2025-01-13T21:52:11.853Z","1.916","0.056","0.2384","0.0004","1/13/2025, 15:52:11"
"G-VOC","2025-01-13T21:51:43.855Z","1.892","0.0556","0.2392","0.0004","1/13/2025, 15:51:44"
"G-VOC","2025-01-13T21:51:15.852Z","1.884","0.0556","0.2328","0.0004","1/13/2025, 15:51:16"
"G-VOC","2025-01-13T21:50:47.806Z","1.884","0.0556","0.236","0.0004","1/13/2025, 15:50:47"
"G-VOC","2025-01-13T21:50:19.824Z","1.884","0.0564","0.242","0","1/13/2025, 15:50:20"
"H-VOC","2025-01-13T21:50:14.103Z","1.844","0.058","0.296","0","1/13/2025, 15:50:14"
"G-VOC","2025-01-13T21:49:51.798Z","1.832","0.0568","0.2404","0","1/13/2025, 15:49:51"
"H-VOC","2025-01-13T21:49:32.100Z","1.816","0.0576","0.2968","0.0004","1/13/2025, 15:49:32"
"G-VOC","2025-01-13T21:49:23.797Z","1.796","0.0576","0.2364","0","1/13/2025, 15:49:24"
"G-VOC","2025-01-13T21:48:55.788Z","1.76","0.0584","0.234","0","1/13/2025, 15:48:56"
"H-VOC","2025-01-13T21:48:50.093Z","1.792","0.0588","0.2956","0","1/13/2025, 15:48:50"
"G-VOC","2025-01-13T21:48:27.821Z","1.76","0.058","0.2352","0","1/13/2025, 15:48:28"
"H-VOC","2025-01-13T21:48:08.087Z","1.768","0.06","0.294","0","1/13/2025, 15:48:08"
"G-VOC","2025-01-13T21:47:59.807Z","1.756","0.0576","0.2352","0","1/13/2025, 15:48:00"
"G-VOC","2025-01-13T21:47:31.755Z","0","0","0.2188","0.0004","1/13/2025, 15:47:31"
"H-VOC","2025-01-13T21:47:26.088Z","1.824","0.0612","0.2952","0","1/13/2025, 15:47:26"
"H-VOC","2025-01-13T21:46:44.076Z","1.824","0.06","0.3112","0","1/13/2025, 15:46:44"
"H-VOC","2025-01-13T21:46:02.102Z","1.816","0.0592","0.2912","0.0076","1/13/2025, 15:46:02"
"G-VOC","2025-01-13T21:42:23.700Z","1.812","0.0572","0.2396","0","1/13/2025, 15:42:23"
"G-VOC","2025-01-13T21:41:55.719Z","1.868","0.0572","0.2304","0","1/13/2025, 15:41:56"
"G-VOC","2025-01-13T21:41:27.687Z","1.872","0.0568","0.2376","0","1/13/2025, 15:41:28"
"G-VOC","2025-01-13T21:40:59.673Z","1.86","0.0568","0.2312","0","1/13/2025, 15:41:00"
"G-VOC","2025-01-13T21:40:31.658Z","1.836","0.0568","0.2396","0","1/13/2025, 15:40:32"
"G-VOC","2025-01-13T21:40:03.661Z","1.808","0.0572","0.2388","0","1/13/2025, 15:40:04"
"G-VOC","2025-01-13T21:39:35.665Z","1.816","0.0564","0.2392","0","1/13/2025, 15:39:36"
"G-VOC","2025-01-13T21:39:07.653Z","1.792","0.0564","0.2344","0","1/13/2025, 15:39:08"
"G-VOC","2025-01-13T21:38:39.644Z","1.82","0.0568","0.2344","0","1/13/2025, 15:38:40"
"G-VOC","2025-01-13T21:38:11.638Z","1.852","0.0564","0.2388","0","1/13/2025, 15:38:11"
"G-VOC","2025-01-13T21:37:43.639Z","1.86","0.0572","0.2396","0.0004","1/13/2025, 15:37:43"
"H-VOC","2025-01-13T21:35:31.978Z","1.74","0.0624","0.2944","0","1/13/2025, 15:35:32"
"H-VOC","2025-01-13T21:34:49.966Z","1.748","0.0612","0.2944","0.0004","1/13/2025, 15:34:50"
"H-VOC","2025-01-13T21:34:07.965Z","1.72","0.0604","0.2936","0","1/13/2025, 15:34:08"
"H-VOC","2025-01-13T21:33:25.966Z","1.688","0.0612","0.294","0","1/13/2025, 15:33:26"
"H-VOC","2025-01-13T21:32:43.969Z","1.712","0.0624","0.2924","0","1/13/2025, 15:32:44"
"G-VOC","2025-01-13T21:32:07.559Z","1.796","0.0568","0.2328","0","1/13/2025, 15:32:07"
"H-VOC","2025-01-13T21:32:01.957Z","1.704","0.062","0.294","0","1/13/2025, 15:32:02"
"G-VOC","2025-01-13T21:31:39.554Z","1.764","0.0568","0.2392","0","1/13/2025, 15:31:39"
"H-VOC","2025-01-13T21:31:19.944Z","1.732","0.062","0.2952","0","1/13/2025, 15:31:20"
"G-VOC","2025-01-13T21:31:11.549Z","1.816","0.0568","0.2384","0","1/13/2025, 15:31:11"
"G-VOC","2025-01-13T21:30:43.542Z","1.824","0.0572","0.2432","0","1/13/2025, 15:30:43"
"G-VOC","2025-01-13T21:30:15.559Z","1.896","0.0572","0.2408","0","1/13/2025, 15:30:16"
"G-VOC","2025-01-13T21:29:47.513Z","1.864","0.056","0.2364","0","1/13/2025, 15:29:47"
"G-VOC","2025-01-13T21:29:19.510Z","1.864","0.0568","0.2388","0","1/13/2025, 15:29:19"
"G-VOC","2025-01-13T21:28:51.506Z","1.852","0.0572","0.2408","0","1/13/2025, 15:28:51"
"G-VOC","2025-01-13T21:28:23.555Z","1.844","0.0568","0.2332","0","1/13/2025, 15:28:23"
"G-VOC","2025-01-13T21:27:55.528Z","1.848","0.0568","0.2416","0","1/13/2025, 15:27:55"
"G-VOC","2025-01-13T21:27:27.511Z","0","0","0.2252","0.0004","1/13/2025, 15:27:28"
"G-VOC","2025-01-13T21:22:19.409Z","1.808","0.0584","0.234","0.0004","1/13/2025, 15:22:19"
"G-VOC","2025-01-13T21:21:51.400Z","1.796","0.0576","0.2316","0.0004","1/13/2025, 15:21:51"
"G-VOC","2025-01-13T21:21:23.398Z","1.784","0.058","0.2416","0.0004","1/13/2025, 15:21:23"
"G-VOC","2025-01-13T21:20:55.384Z","1.808","0.0576","0.2388","0.0004","1/13/2025, 15:20:55"
"H-VOC","2025-01-13T21:20:49.849Z","1.704","0.0624","0.294","0","1/13/2025, 15:20:50"
"G-VOC","2025-01-13T21:20:27.372Z","1.824","0.0568","0.2376","0.0004","1/13/2025, 15:20:27"
"H-VOC","2025-01-13T21:20:07.849Z","1.72","0.062","0.2936","0","1/13/2025, 15:20:08"
"G-VOC","2025-01-13T21:19:59.365Z","1.804","0.056","0.236","0.0004","1/13/2025, 15:19:59"
"G-VOC","2025-01-13T21:19:31.355Z","1.776","0.0564","0.2384","0.0004","1/13/2025, 15:19:31"
"H-VOC","2025-01-13T21:19:25.845Z","1.704","0.0616","0.296","0","1/13/2025, 15:19:26"
"G-VOC","2025-01-13T21:19:03.348Z","1.796","0.0572","0.2456","0.0004","1/13/2025, 15:19:03"
"H-VOC","2025-01-13T21:18:43.846Z","1.708","0.062","0.2936","0","1/13/2025, 15:18:44"
"G-VOC","2025-01-13T21:18:35.350Z","1.836","0.0572","0.2412","0.0004","1/13/2025, 15:18:35"
"G-VOC","2025-01-13T21:18:07.347Z","1.832","0.0568","0.2376","0.0004","1/13/2025, 15:18:07"
"H-VOC","2025-01-13T21:18:01.844Z","1.732","0.062","0.2944","0","1/13/2025, 15:18:02"
"G-VOC","2025-01-13T21:17:39.342Z","1.844","0.0564","0.2336","0.0004","1/13/2025, 15:17:39"
"H-VOC","2025-01-13T21:17:19.851Z","1.716","0.0612","0.2968","0","1/13/2025, 15:17:20"
"H-VOC","2025-01-13T21:16:37.825Z","1.684","0.0616","0.296","0.0004","1/13/2025, 15:16:38"
"G-VOC","2025-01-13T21:12:03.255Z","1.852","0.0568","0.2436","0","1/13/2025, 15:12:03"
"G-VOC","2025-01-13T21:11:35.255Z","1.876","0.0564","0.2356","0","1/13/2025, 15:11:35"
"G-VOC","2025-01-13T21:11:07.246Z","1.856","0.0556","0.244","0","1/13/2025, 15:11:07"
"G-VOC","2025-01-13T21:10:39.242Z","1.82","0.0552","0.2384","0","1/13/2025, 15:10:39"
"G-VOC","2025-01-13T21:10:11.232Z","1.844","0.0564","0.2416","0","1/13/2025, 15:10:11"
"G-VOC","2025-01-13T21:09:43.226Z","1.86","0.056","0.2568","0","1/13/2025, 15:09:43"
"G-VOC","2025-01-13T21:09:15.206Z","1.868","0.056","0.2392","0","1/13/2025, 15:09:15"
"G-VOC","2025-01-13T21:08:47.195Z","1.872","0.0556","0.234","0","1/13/2025, 15:08:47"
"G-VOC","2025-01-13T21:08:19.242Z","1.876","0.0556","0.2356","0","1/13/2025, 15:08:19"
"G-VOC","2025-01-13T21:07:51.192Z","1.888","0.0552","0.2376","0","1/13/2025, 15:07:51"
"G-VOC","2025-01-13T21:07:23.181Z","0","0","0.2392","0.0004","1/13/2025, 15:07:23"
"H-VOC","2025-01-13T21:06:07.731Z","1.676","0.064","0.2968","0","1/13/2025, 15:06:07"
"H-VOC","2025-01-13T21:05:25.723Z","1.66","0.0632","0.2948","0","1/13/2025, 15:05:26"
"H-VOC","2025-01-13T21:04:43.720Z","1.644","0.0636","0.2948","0","1/13/2025, 15:04:43"
"H-VOC","2025-01-13T21:04:01.741Z","1.66","0.0632","0.2932","0","1/13/2025, 15:04:02"
"H-VOC","2025-01-13T21:03:19.699Z","1.652","0.0632","0.2972","0","1/13/2025, 15:03:20"
"H-VOC","2025-01-13T21:02:37.714Z","1.7","0.0644","0.2948","0","1/13/2025, 15:02:38"
"G-VOC","2025-01-13T21:02:15.141Z","1.864","0.0576","0.2344","0.0004","1/13/2025, 15:02:15"
"H-VOC","2025-01-13T21:01:55.698Z","1.692","0.0636","0.296","0","1/13/2025, 15:01:56"
"G-VOC","2025-01-13T21:01:47.139Z","1.888","0.0572","0.2296","0","1/13/2025, 15:01:47"
"G-VOC","2025-01-13T21:01:19.089Z","1.88","0.0556","0.2356","0","1/13/2025, 15:01:19"
"G-VOC","2025-01-13T21:00:51.086Z","1.844","0.056","0.2496","0","1/13/2025, 15:00:51"
"G-VOC","2025-01-13T21:00:23.082Z","1.848","0.0572","0.2424","0.0004","1/13/2025, 15:00:23"
"G-VOC","2025-01-13T20:59:55.067Z","1.852","0.0572","0.2336","0.0004","1/13/2025, 14:59:55"
"G-VOC","2025-01-13T20:59:27.064Z","1.856","0.0576","0.234","0.0004","1/13/2025, 14:59:27"
"G-VOC","2025-01-13T20:58:59.052Z","1.848","0.0568","0.2364","0.0004","1/13/2025, 14:58:59"
"G-VOC","2025-01-13T20:58:31.036Z","1.86","0.0568","0.238","0","1/13/2025, 14:58:31"
"G-VOC","2025-01-13T20:58:03.082Z","1.864","0.0568","0.2396","0","1/13/2025, 14:58:03"
"G-VOC","2025-01-13T20:57:35.027Z","1.852","0.0556","0.2416","0","1/13/2025, 14:57:35"
"G-VOC","2025-01-13T20:51:58.932Z","1.796","0.0572","0.2452","0","1/13/2025, 14:51:59"
"G-VOC","2025-01-13T20:51:30.930Z","1.796","0.0588","0.2424","0","1/13/2025, 14:51:31"
"H-VOC","2025-01-13T20:51:25.632Z","1.664","0.0632","0.2952","0","1/13/2025, 14:51:25"
"G-VOC","2025-01-13T20:51:02.969Z","1.732","0.0596","0.2352","0","1/13/2025, 14:51:03"
"H-VOC","2025-01-13T20:50:43.596Z","1.66","0.0636","0.296","0","1/13/2025, 14:50:43"
"G-VOC","2025-01-13T20:50:34.927Z","1.736","0.0592","0.2368","0","1/13/2025, 14:50:35"
"G-VOC","2025-01-13T20:50:06.928Z","1.772","0.0592","0.2368","0","1/13/2025, 14:50:07"
"H-VOC","2025-01-13T20:50:01.603Z","1.66","0.0632","0.296","0","1/13/2025, 14:50:01"
"G-VOC","2025-01-13T20:49:38.919Z","1.844","0.058","0.2376","0","1/13/2025, 14:49:39"
"H-VOC","2025-01-13T20:49:19.619Z","1.656","0.0628","0.2924","0","1/13/2025, 14:49:20"
"G-VOC","2025-01-13T20:49:10.899Z","1.82","0.0572","0.2408","0","1/13/2025, 14:49:11"
"G-VOC","2025-01-13T20:48:42.942Z","1.852","0.0576","0.2364","0","1/13/2025, 14:48:43"
"H-VOC","2025-01-13T20:48:37.577Z","1.652","0.0628","0.2976","0","1/13/2025, 14:48:37"
"G-VOC","2025-01-13T20:48:14.883Z","1.86","0.0588","0.2364","0","1/13/2025, 14:48:15"
"H-VOC","2025-01-13T20:47:55.577Z","1.688","0.062","0.2928","0","1/13/2025, 14:47:56"
"G-VOC","2025-01-13T20:47:46.874Z","1.844","0.0584","0.2396","0","1/13/2025, 14:47:47"
"G-VOC","2025-01-13T20:47:18.876Z","0","0","0.2384","0.0012","1/13/2025, 14:47:19"
"H-VOC","2025-01-13T20:47:13.604Z","1.648","0.0616","0.2964","0","1/13/2025, 14:47:13"
"G-VOC","2025-01-13T20:42:10.799Z","1.796","0.0588","0.2376","0","1/13/2025, 14:42:11"
"G-VOC","2025-01-13T20:41:42.836Z","1.796","0.0584","0.2308","0","1/13/2025, 14:41:43"
"G-VOC","2025-01-13T20:41:14.776Z","1.788","0.0576","0.2328","0","1/13/2025, 14:41:15"
"G-VOC","2025-01-13T20:40:46.765Z","1.816","0.0572","0.232","0","1/13/2025, 14:40:46"
"G-VOC","2025-01-13T20:40:18.794Z","1.8","0.0568","0.2404","0","1/13/2025, 14:40:19"
"G-VOC","2025-01-13T20:39:50.778Z","1.832","0.056","0.2388","0","1/13/2025, 14:39:51"
"G-VOC","2025-01-13T20:39:22.754Z","1.836","0.0564","0.2392","0.0004","1/13/2025, 14:39:22"
"G-VOC","2025-01-13T20:38:54.743Z","1.86","0.056","0.2376","0.0004","1/13/2025, 14:38:55"
"G-VOC","2025-01-13T20:38:26.732Z","1.824","0.0556","0.2328","0.0004","1/13/2025, 14:38:27"
"G-VOC","2025-01-13T20:37:58.718Z","1.824","0.056","0.2336","0.0004","1/13/2025, 14:37:59"
"G-VOC","2025-01-13T20:37:30.743Z","1.832","0.0548","0.236","0.0004","1/13/2025, 14:37:31"
"H-VOC","2025-01-13T20:36:01.463Z","1.632","0.062","0.2972","0","1/13/2025, 14:36:01"
"H-VOC","2025-01-13T20:35:19.456Z","1.656","0.0616","0.2936","0","1/13/2025, 14:35:19"
"H-VOC","2025-01-13T20:34:37.442Z","1.652","0.0608","0.2956","0","1/13/2025, 14:34:37"
"H-VOC","2025-01-13T20:33:55.444Z","1.644","0.0616","0.292","0.0004","1/13/2025, 14:33:56"
"H-VOC","2025-01-13T20:33:13.467Z","1.66","0.0628","0.2952","0","1/13/2025, 14:33:13"
"H-VOC","2025-01-13T20:32:31.424Z","1.672","0.0624","0.2932","0","1/13/2025, 14:32:32"
"G-VOC","2025-01-13T20:31:54.627Z","1.688","0.0608","0.2328","0","1/13/2025, 14:31:55"
"G-VOC","2025-01-13T20:31:26.622Z","1.704","0.06","0.2336","0","1/13/2025, 14:31:27"
"G-VOC","2025-01-13T20:30:58.612Z","1.74","0.0592","0.2388","0","1/13/2025, 14:30:59"
"G-VOC","2025-01-13T20:30:30.603Z","1.728","0.0584","0.2356","0","1/13/2025, 14:30:31"
"G-VOC","2025-01-13T20:30:02.637Z","1.736","0.0592","0.2348","0","1/13/2025, 14:30:02"
"G-VOC","2025-01-13T20:29:34.598Z","1.744","0.0588","0.2388","0","1/13/2025, 14:29:35"
"G-VOC","2025-01-13T20:29:06.593Z","1.776","0.0584","0.2376","0","1/13/2025, 14:29:07"
"G-VOC","2025-01-13T20:28:38.580Z","1.76","0.0584","0.2316","0","1/13/2025, 14:28:38"
"G-VOC","2025-01-13T20:28:10.584Z","1.796","0.0584","0.238","0","1/13/2025, 14:28:11"
"G-VOC","2025-01-13T20:27:42.606Z","1.812","0.058","0.2348","0.0008","1/13/2025, 14:27:42"
"G-VOC","2025-01-13T20:27:14.555Z","0","0","0.2432","0.0032","1/13/2025, 14:27:14"
